id,latitude,longitude,district_group,district,price
1229483088980228763,37.39048,-5.99755,Casco Antiguo,Alfalfa,91.0
1229491595952907339,37.38801126286755,-5.992658775089795,Casco Antiguo,Santa Cruz,238.0
1231723652375214095,37.38643874126462,-5.993939732034291,Casco Antiguo,Santa Cruz,173.0
1231733258773357843,37.38624233817232,-5.994613477671892,Casco Antiguo,Arenal,357.0
1231733678008734654,37.38793241633285,-5.99456409810379,Casco Antiguo,Arenal,258.0
1231755348368834427,37.39052,-5.99576,Casco Antiguo,Alfalfa,160.0
1232179498524766214,37.401920864,-5.922201358,Este - Alcosa - Torreblanca,"Colores, Entreparques",90.0
1232383122142138675,37.39354,-5.98953,Casco Antiguo,"Encarnación, Regina",84.0
1232487411897119612,37.38639,-5.98825,Casco Antiguo,San Bartolomé,148.0
1232611672507786366,37.38512,-6.00512,Triana,Triana Casco Antiguo,122.0
1233062896605818354,37.3823295,-5.9826134,Nervión,San Bernardo,120.0
1233934791675447637,37.38523,-6.00426,Triana,Triana Casco Antiguo,183.0
1234032850494579496,37.3906,-5.99311,Casco Antiguo,Alfalfa,152.0
1234035676277606079,37.39750201199205,-5.991844450009332,Casco Antiguo,Feria,58.0
1234510095024938769,37.38899,-5.98965,Casco Antiguo,San Bartolomé,177.0
1234551175004922458,37.3837,-5.98675,Nervión,San Bernardo,234.0
1234567716875569638,37.40109,-5.98688,Casco Antiguo,San Gil,122.0
1234605853347916261,37.39770748865178,-5.99668691482418,Casco Antiguo,San Lorenzo,190.0
1234649981544111802,37.3837,-5.98675,Nervión,San Bernardo,158.0
1236766226349371885,37.38336,-6.00216,Triana,Triana Casco Antiguo,163.0
1236784486466238009,37.39553623711164,-5.984254092413989,Casco Antiguo,Santa Catalina,125.0
1236802224786546936,37.3911535,-6.0009776,Casco Antiguo,Museo,221.0
1236813165543708256,37.3837,-5.98675,Nervión,San Bernardo,164.0
1236814262699867900,37.3911535,-6.0009776,Casco Antiguo,Museo,174.0
1236818636815705126,37.3911535,-6.0009776,Casco Antiguo,Museo,178.0
1236827621903444870,37.3911535,-6.0009776,Casco Antiguo,Museo,210.0
1236831298011976648,37.3911535,-6.0009776,Casco Antiguo,Museo,196.0
1236834127229517400,37.39183809708992,-5.999778970358746,Casco Antiguo,Museo,198.0
1236837116779765083,37.3911535,-6.0009776,Casco Antiguo,Museo,199.0
1236838894440199324,37.39115,-6.00098,Casco Antiguo,Museo,203.0
1236840150846894760,37.3911535,-6.0009776,Casco Antiguo,Museo,219.0
1236928006228526980,37.38541,-6.00625,Triana,Triana Casco Antiguo,101.0
1236991373255927824,37.38118841264701,-5.999083483817524,Triana,Triana Casco Antiguo,94.0
1237027557804286872,37.3869561,-5.9734713,Nervión,La Buhaira,47.0
1237510551866819176,37.38855625603616,-5.987161167287548,Casco Antiguo,San Bartolomé,190.0
1237519151267483456,37.4013696,-5.9920141,Casco Antiguo,San Gil,48.0
1237713083803725625,37.4013696,-5.9920141,Casco Antiguo,San Gil,44.0
1237731444801437918,37.4013696,-5.9920141,Casco Antiguo,San Gil,48.0
1237834682667636211,37.40534985907469,-5.973159864903627,Macarena,"Santa María de Ordas, San Nicolas",111.0
1238267047466839670,37.392523,-5.9940567,Casco Antiguo,Alfalfa,129.0
1238380762642082253,37.3873146,-5.9835818,Nervión,La Florida,186.0
1238413123199628471,37.38851265213278,-6.001877639059606,Casco Antiguo,Museo,45.0
1238514915516025159,37.387170901127455,-5.986689716410683,Casco Antiguo,San Bartolomé,106.0
1238524887988215701,37.387076916741925,-5.986354840536771,Casco Antiguo,San Bartolomé,108.0
1238887238873747089,37.39085535589052,-5.99609178642512,Casco Antiguo,Alfalfa,165.0
1238936092447201737,37.40122,-5.99288,Casco Antiguo,San Gil,98.0
1238952455268516534,37.395549921278175,-5.989000196296755,Casco Antiguo,Feria,105.0
1239214481472417667,37.389004857839055,-5.992568582296372,Casco Antiguo,Alfalfa,107.0
1239593986925452223,37.39736,-5.99684,Casco Antiguo,San Lorenzo,92.0
1239741441168260894,37.376168554997726,-6.005800332323906,Triana,"El Tardón, El Carmen",130.0
1239877795236289853,37.40138818190957,-5.989996679127216,Casco Antiguo,San Gil,103.0
1241028000341029903,37.39200887024496,-5.989677495143722,Casco Antiguo,Alfalfa,123.0
1241232764585292482,37.39438,-6.00264,Casco Antiguo,San Vicente,157.0
1241832481512397289,37.39221625000623,-5.9957429020990185,Casco Antiguo,Alfalfa,160.0
1241842338391510939,37.39923,-5.99022,Casco Antiguo,Feria,135.0
1241878904121433871,37.3886895,-5.993605899999999,Casco Antiguo,Santa Cruz,147.0
1241887089673810310,37.39047395253308,-5.9962358709886665,Casco Antiguo,Alfalfa,175.0
1241948236377498418,37.411513,-5.981581,Macarena,"El Torrejón, El Cerezo",48.0
1242108662426891519,37.38665010273245,-5.9579391693115165,Cerro - Amate,Los Pajaros,104.0
1242600715133648982,37.3943272,-5.9872,Casco Antiguo,Santa Catalina,88.0
1242621867633546325,37.39221,-5.98942,Casco Antiguo,Alfalfa,123.0
1242748894403764751,37.39167344006624,-5.985828978294048,Casco Antiguo,Santa Catalina,68.0
1242905046470982437,37.35920557338956,-5.977981037573246,Palmera - Bellavista,Bami,60.0
1243421344438736209,37.383355514214415,-5.96164753840979,Nervión,Nervión,107.0
1243428497058190078,37.38720805338058,-5.9953505089600165,Casco Antiguo,Arenal,220.0
1243440169518348548,37.39536738578099,-5.983133993364404,Casco Antiguo,Santa Catalina,94.0
1243999679154632287,37.3933598,-5.9881668,Casco Antiguo,Santa Catalina,98.0
1244013924255494214,37.39288008313167,-5.988478291728263,Casco Antiguo,Santa Catalina,115.0
1244103701831513910,37.3889728,-5.991644200000001,Casco Antiguo,Alfalfa,92.0
1244160275296052075,37.39335797962894,-6.001717147694121,Casco Antiguo,San Vicente,126.0
1244202633079972371,37.39746,-5.98826,Casco Antiguo,Feria,77.0
1244713740287570063,37.39955,-5.98672,Casco Antiguo,San Julián,75.0
1244758665962384687,37.3911046,-5.990959,Casco Antiguo,Alfalfa,105.0
1246149606157497949,37.38893699947237,-5.996646437266521,Casco Antiguo,Alfalfa,100.0
1246192708422833634,37.3994644,-5.989309899999999,Casco Antiguo,Feria,129.0
1246399570826726661,37.39338,-5.99092,Casco Antiguo,"Encarnación, Regina",67.0
1247033141490067709,37.3865136,-5.995891599999999,Casco Antiguo,Arenal,104.0
1247102471492538965,37.389968279581225,-5.995889453773065,Casco Antiguo,Alfalfa,111.0
1247505847845473011,37.3862611,-5.990764,Casco Antiguo,Santa Cruz,245.0
1247535119198443428,37.3911751,-5.9888916,Casco Antiguo,Alfalfa,109.0
1247770253033486768,37.4049764,-5.9900058,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",85.0
1248327109627329071,37.37697,-6.00259,Los Remedios,Los Remedios,88.0
1248389473813655041,37.39495955,-5.992688354,Casco Antiguo,"Encarnación, Regina",97.0
1248390944161030454,37.39495955,-5.992688354,Casco Antiguo,"Encarnación, Regina",85.0
1248407271502844978,37.38642513305204,-5.996209661081407,Casco Antiguo,Arenal,199.0
1248555304721661934,37.39460180996587,-6.002744373016357,Casco Antiguo,San Vicente,185.0
1248671638929691695,37.3826,-6.00121,Triana,Triana Casco Antiguo,142.0
1249061526447573367,37.39631956051007,-5.980651273231676,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",110.0
1249119442858095268,37.3969719,-5.984445099999999,Casco Antiguo,San Julián,120.0
1249138776200659593,37.3865642,-5.9957458,Casco Antiguo,Arenal,275.0
1249224145631979438,37.3865642,-5.9957458,Casco Antiguo,Arenal,247.0
1249783352136010414,37.40319,-5.98869,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",98.0
1249806070721055590,37.40013,-5.99269,Casco Antiguo,Feria,105.0
1251570920533380855,37.3902597,-5.9939253,Casco Antiguo,Alfalfa,175.0
1252291499926925361,37.3982249,-5.970619399999999,San Pablo - Santa Justa,"San Carlos, Tartessos",90.0
1252553208984354585,37.38418,-6.00123,Triana,Triana Casco Antiguo,178.0
1252602730874512838,37.38692169999999,-5.9984034,Casco Antiguo,Arenal,212.0
1252885088118156524,37.39669266115148,-5.997317433357239,Casco Antiguo,San Vicente,58.0
1253393361589348470,37.38468595444847,-5.997695507934564,Casco Antiguo,Arenal,378.0
1253430422288975047,37.37925,-6.00019,Triana,Triana Este,210.0
1253530775326107885,37.378937252,-6.005865543,Triana,Triana Este,76.0
1253530796645479338,37.3890362,-6.0096722,Triana,Triana Oeste,117.0
1253646111586842983,37.40594,-5.97991,Macarena,La Barzola,42.0
1253673713889085492,37.3896740479133,-5.998419416186906,Casco Antiguo,Museo,256.0
1254061237790118374,37.38313,-5.98288,Nervión,San Bernardo,88.0
1254231591093796526,37.38719,-5.9911,Casco Antiguo,Santa Cruz,341.0
1254815117960019996,37.39469,-6.00136,Casco Antiguo,San Vicente,115.0
1255069755346283890,37.39253785603142,-5.990974046159985,Casco Antiguo,Alfalfa,116.0
1255637923009849052,37.3909688,-5.985890599999999,Casco Antiguo,San Bartolomé,101.0
1255703867156087954,37.39018439049559,-5.996293025099653,Casco Antiguo,Alfalfa,90.0
1255848225394753981,37.390432666533925,-5.997928641736507,Casco Antiguo,Museo,153.0
1257172836017159592,37.38685051782615,-5.986820034130152,Casco Antiguo,San Bartolomé,192.0
1257201425570153004,37.38796,-5.99656,Casco Antiguo,Arenal,388.0
1257236995140477643,37.3940652,-6.000419099999999,Casco Antiguo,San Vicente,125.0
1257239931358076610,37.40089115125382,-5.988198240670759,Casco Antiguo,San Gil,60.0
1257777795730059691,37.3914226,-5.9901861,Casco Antiguo,Alfalfa,157.0
1257779119530244950,37.39103,-5.99387,Casco Antiguo,Alfalfa,168.0
1257816133635268805,37.3890402750944,-5.994389248690816,Casco Antiguo,Alfalfa,129.0
1257821606672170464,37.39067336195106,-5.992555715498932,Casco Antiguo,Alfalfa,141.0
1257944406079006328,37.38804371532108,-5.981081016361713,Nervión,La Calzada,132.0
1257976599435381856,37.3873688,-6.0060571,Triana,Triana Casco Antiguo,75.0
1258618125522603675,37.389097608128246,-5.9904391492373215,Casco Antiguo,Alfalfa,100.0
1258749303453400692,37.3801009265193,-5.999213525161839,Triana,Triana Casco Antiguo,67.0
1259228339127033039,37.39119,-5.99766,Casco Antiguo,Alfalfa,179.0
1259240975480331990,37.39168677514948,-5.987258903082177,Casco Antiguo,Santa Catalina,132.0
1259569116421861345,37.39603,-5.97664,San Pablo - Santa Justa,San José Obrero,57.0
1259586326327944787,37.3267,-5.97034,Palmera - Bellavista,Bellavista,72.0
1260054393838884283,37.3951902714189,-5.984614154039842,Casco Antiguo,Santa Catalina,100.0
1262063824842014209,37.3914499,-5.9906545,Casco Antiguo,Alfalfa,418.0
1262118300065820979,37.39553174719518,-5.997920111944118,Casco Antiguo,San Vicente,80.0
1262205360845630856,37.38738431528736,-5.98599754777409,Casco Antiguo,San Bartolomé,77.0
1262249683055911979,37.40153925083988,-5.991035617278521,Casco Antiguo,San Gil,105.0
1262300226910749382,37.39221113296358,-5.991565708248031,Casco Antiguo,Alfalfa,105.0
1262421534725848727,37.39473372762369,-5.991792402187487,Casco Antiguo,"Encarnación, Regina",124.0
1262899836177627122,37.39955875422268,-5.988311642172768,Casco Antiguo,San Julián,179.0
1262946936950858414,37.40946050000001,-5.9723058,Macarena,Pino Flores,36.0
1262957678857196146,37.3919745,-5.9869322,Casco Antiguo,Santa Catalina,89.0
1262988657457645687,37.39354,-6.00125,Casco Antiguo,San Vicente,133.0
1263547221417970627,37.38018752794009,-6.0023321604153415,Triana,Triana Este,62.0
1263690944184076585,37.38761164789079,-6.002116096158884,Casco Antiguo,Museo,101.0
1263777598899981267,37.39195,-5.98166,Nervión,an Roque,169.0
1263914237033235132,37.40827,-5.98629,Macarena,"La Palmilla, Doctor Marañón",81.0
1263930252405200602,37.40700726901831,-5.979063884277655,Macarena,Pio XII,36.0
1264271414806068653,37.3872991,-5.9859262,Casco Antiguo,San Bartolomé,276.0
1264371886282017674,37.400378094428376,-5.9189709139326165,Este - Alcosa - Torreblanca,"Colores, Entreparques",160.0
1264399482178888570,37.39002012449148,-5.991226581071836,Casco Antiguo,Alfalfa,82.0
1265019569110849540,37.387157444665846,-5.965127464291282,Nervión,Nervión,102.0
1265050145883381343,37.394528,-6.0024168,Casco Antiguo,San Vicente,133.0
1265063265650168342,37.4018299,-5.9935619,Casco Antiguo,San Gil,92.0
1265083335684890671,37.394528,-6.0024168,Casco Antiguo,San Vicente,152.0
1265173774825879136,37.39364863618219,-5.990708135068417,Casco Antiguo,"Encarnación, Regina",131.0
1265184890152704119,37.39029707786873,-5.9915339569461565,Casco Antiguo,Alfalfa,150.0
1265193641246961658,37.390379489044825,-5.992934766639402,Casco Antiguo,Alfalfa,140.0
1265876295846225484,37.3965437,-5.9954936,Casco Antiguo,San Vicente,119.0
1266448740280151643,37.38254,-5.9933,Casco Antiguo,Santa Cruz,100.0
1266721529528091500,37.39825,-5.98224,Casco Antiguo,San Julián,87.0
1266775555938268996,37.39498,-5.99981,Casco Antiguo,San Vicente,117.0
1267895809457857627,37.39127629312147,-5.998375315344249,Casco Antiguo,Museo,104.0
1267909336833760471,37.39652352264998,-5.99864366188198,Casco Antiguo,San Vicente,223.0
1267910109959212608,37.3965283882386,-5.997566067444866,Casco Antiguo,San Vicente,247.0
1267962396088484836,37.39498,-5.99981,Casco Antiguo,San Vicente,51.0
1268011510363759971,37.3881513,-5.9983681,Casco Antiguo,Arenal,137.0
1268107285471635660,37.3943087028926,-5.988562448567042,Casco Antiguo,"Encarnación, Regina",149.0
1268113577395975033,37.38468448316077,-5.996551598589457,Casco Antiguo,Arenal,194.0
1268679727908389791,37.3960618,-5.9912322,Casco Antiguo,Feria,112.0
1268688660062716603,37.3960618,-5.9912322,Casco Antiguo,Feria,92.0
1268807075869075903,37.38702,-5.99234,Casco Antiguo,Santa Cruz,468.0
1269406082035426559,37.40133,-5.99515,Casco Antiguo,San Gil,192.0
1269549146671085383,37.40108,-5.99178,Casco Antiguo,San Gil,121.0
1270292312507475370,37.38770647474608,-6.005486436188221,Triana,Triana Casco Antiguo,118.0
1270783958054354999,37.37343,-5.99484,Los Remedios,Los Remedios,85.0
1271107000501510793,37.39829982001871,-5.989387063229374,Casco Antiguo,Feria,106.0
1271115702322189704,37.39792003635828,-5.989346863229366,Casco Antiguo,Feria,99.0
1271119101926691013,37.39796265325008,-5.989336134393306,Casco Antiguo,Feria,99.0
1271122642569255597,37.39786463436271,-5.989341498811336,Casco Antiguo,Feria,99.0
1271720785133126809,37.4063726,-5.977352600000001,Macarena,Pio XII,44.0
1271792106657971068,37.38392565962518,-6.002240958720194,Triana,Triana Casco Antiguo,132.0
1272179124421768908,37.37825081845865,-6.006841957569122,Triana,Triana Este,53.0
1272291785576127086,37.3904794,-5.997548399999999,Casco Antiguo,Alfalfa,203.0
1272353629508542653,37.40108082108427,-5.983686111867428,Macarena,"Cruz Roja, Capuchinos",90.0
1272480872683727110,37.39806,-5.99036,Casco Antiguo,Feria,154.0
1273168847746600134,37.39372003168961,-5.9908730909228325,Casco Antiguo,"Encarnación, Regina",300.0
1273179219803511882,37.37444,-5.99612,Los Remedios,Los Remedios,84.0
1273709133584113132,37.39590712814204,-5.999659709952694,Casco Antiguo,San Vicente,76.0
1273719480302939632,37.39074381416554,-5.992031134665012,Casco Antiguo,Alfalfa,106.0
1274444877941696376,37.402676678267234,-5.9911872832679975,Casco Antiguo,San Gil,72.0
1274634825313161702,37.38042442496015,-6.001950113578719,Triana,Triana Este,59.0
1274638152282976445,37.38219,-6.00025,Triana,Triana Casco Antiguo,62.0
1274713494477738056,37.3959121,-5.9993338,Casco Antiguo,San Vicente,142.0
1274809495545244613,37.37748573807516,-5.996300908561653,Los Remedios,Los Remedios,78.0
1275172275526713166,37.3821023,-5.981153099999999,Nervión,La Buhaira,166.0
1275998590695549612,37.3928275,-5.9884329,Casco Antiguo,Santa Catalina,113.0
1276139390657640351,37.37486,-6.00211,Los Remedios,Los Remedios,116.0
1276973880595812596,37.40573078395653,-5.980321615934372,Macarena,La Barzola,38.0
1277578919029599553,37.388478208236414,-5.992214195430279,Casco Antiguo,Alfalfa,94.0
1277582728336825162,37.3864767,-6.0130922,Triana,Triana Oeste,111.0
1278156390150696677,37.39293379971382,-5.988412529343165,Casco Antiguo,Santa Catalina,106.0
1278292528973471256,37.39251802482914,-5.991919123278806,Casco Antiguo,Alfalfa,97.0
1278403335202317295,37.34519,-5.97537,Palmera - Bellavista,"El Cano, Los Bermejales",89.0
1278796498237930941,37.3962562,-5.9960992,Casco Antiguo,San Vicente,172.0
1278842092883845272,37.3779375,-6.0037251,Triana,Triana Este,100.0
1278870056546685870,37.3867042,-5.9841535,Nervión,La Florida,95.0
1278874452099082126,37.394528,-6.0024168,Casco Antiguo,San Vicente,133.0
1278899195467480918,37.394528,-6.0024168,Casco Antiguo,San Vicente,133.0
1278938075505581597,37.3929867071054,-6.002155218744956,Casco Antiguo,Museo,144.0
1279025184982468647,37.38858,-5.99694,Casco Antiguo,Arenal,136.0
1279532402926962130,37.38594915929523,-5.965949708006992,Nervión,Nervión,63.0
1279542685179332052,37.37567,-5.95854,Cerro - Amate,El Cerro,59.0
1279558867298498325,37.379483,-5.9985241,Los Remedios,Los Remedios,106.0
1279580258881731841,37.3903912,-5.9945586,Casco Antiguo,Alfalfa,171.0
1279589684013642698,37.39522034241989,-5.985503460153351,Casco Antiguo,Santa Catalina,113.0
1279590827925787114,37.3950491141628,-5.985669340460984,Casco Antiguo,Santa Catalina,131.0
1279591056025861917,37.39501666234401,-5.985620450811391,Casco Antiguo,Santa Catalina,127.0
1279626988123798731,37.39495,-5.98453,Casco Antiguo,Santa Catalina,100.0
1279651581981231877,37.37549646485813,-5.95860665684654,Cerro - Amate,El Cerro,74.0
1279671291107342210,37.3750344215907,-5.958343722906257,Cerro - Amate,El Cerro,65.0
1280234344197899767,37.39273401986484,-5.994621837434384,Casco Antiguo,Alfalfa,286.0
1280472319754856536,37.39726375964538,-5.996178231998205,Casco Antiguo,San Lorenzo,191.0
1281925570978405045,37.39229,-5.99336,Casco Antiguo,Alfalfa,286.0
1282161005503381519,37.3916,-5.99346,Casco Antiguo,Alfalfa,135.0
1282468197251695818,37.376925,-6.0060366,Triana,Triana Este,136.0
1282511488351310433,37.38810951875816,-6.002768184655758,Casco Antiguo,Museo,106.0
1283120988685188372,37.38982006813792,-5.989003169303034,Casco Antiguo,Alfalfa,144.0
1283338481873168124,37.39512414661731,-5.988533617179486,Casco Antiguo,Feria,100.0
1283429938354090971,37.38162603472409,-5.9638858285885865,Nervión,Nervión,107.0
1283461422627972739,37.4001086,-5.997687399999999,Casco Antiguo,San Lorenzo,74.0
1283856573361360537,37.37934977667394,-6.003650303253033,Triana,Triana Este,97.0
1283905910832056497,37.39585099262784,-5.99103272006051,Casco Antiguo,Feria,164.0
1284033845701523016,37.39571084806384,-5.997158512473106,Casco Antiguo,San Vicente,106.0
1284040363403351892,37.38855,-5.99309,Casco Antiguo,Santa Cruz,164.0
1284062049941861451,37.38062,-6.00089,Triana,Triana Este,96.0
1284145548124240383,37.40697919999999,-5.97835,Macarena,Pio XII,38.0
1284618377371668019,37.3889728,-5.991644200000001,Casco Antiguo,Alfalfa,139.0
1284682652806457378,37.3717192,-6.0025627,Los Remedios,Los Remedios,334.0
1285419326034408144,37.3908309,-5.9920816,Casco Antiguo,Alfalfa,111.0
1285462616177765013,37.39739291284626,-5.992180336533609,Casco Antiguo,Feria,142.0
1286385219730753044,37.3868858,-5.968060599999999,Nervión,Nervión,46.0
1287095458835595388,37.40108143770652,-5.996533027566977,Casco Antiguo,San Lorenzo,127.0
1287750739924703715,37.39578,-6.0016,Casco Antiguo,San Vicente,97.0
1288264037467641224,37.360391,-5.9798588,Palmera - Bellavista,Bami,95.0
1288310089755133488,37.35142,-5.97661,Palmera - Bellavista,Bda. de Pineda,124.0
1288492391678024227,37.39575,-6.00151,Casco Antiguo,San Vicente,85.0
1289073335290486576,37.386174,-6.0063176,Triana,Triana Casco Antiguo,146.0
1289262306944786776,37.38888214371489,-5.991041234263902,Casco Antiguo,Alfalfa,116.0
1289724071413626873,37.40081,-5.99544,Casco Antiguo,San Lorenzo,37.0
1289775957603831811,37.38844,-6.00976,Triana,Triana Oeste,76.0
1289782485102771363,37.31683,-5.96735,Palmera - Bellavista,Bellavista,96.0
1289876784826975224,37.3844102,-5.997501499999999,Casco Antiguo,Arenal,207.0
1289955736826086687,37.39828,-5.99626,Casco Antiguo,San Lorenzo,91.0
1290074266795388541,37.37915774066175,-6.000995887028294,Triana,Triana Este,76.0
1290260410649680260,37.402359,-5.982285,Macarena,"Cruz Roja, Capuchinos",37.0
1290264589118117214,37.40133283132929,-5.983006719675754,Macarena,"Cruz Roja, Capuchinos",47.0
1290385242947916235,37.39040411817233,-5.99166901965028,Casco Antiguo,Alfalfa,171.0
1290388332820106335,37.36623,-5.987839999999999,Palmera - Bellavista,"Sector Sur, La Palmera, Reina Mercedes",90.0
1290505992139912623,37.37919,-6.00555,Triana,Triana Este,109.0
1290567803602792201,37.38071566427111,-5.964679781290863,Nervión,Ciudad Jardín,138.0
1290629299883994770,37.38452,-6.00342,Triana,Triana Casco Antiguo,162.0
1290630553784953662,37.38892,-6.00166,Casco Antiguo,Museo,187.0
1290633433767948408,37.38328518673649,-6.004940757575781,Triana,Triana Este,132.0
1290637702669586521,37.383294469521495,-6.003438240211652,Triana,Triana Casco Antiguo,126.0
1290642974621441849,37.38359,-6.00382,Triana,Triana Casco Antiguo,140.0
1291102118255604885,37.39625899906875,-5.994244497446508,Casco Antiguo,Feria,127.0
1291105921071884501,37.4022392137498,-5.971809099336238,Macarena,"Cisneo Alto, Santa María de Graccia",66.0
1292619008438772798,37.4043,-5.99316,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",118.0
1292655426418143822,37.38352,-6.00543,Triana,Triana Oeste,138.0
1292655584870169114,37.40457,-5.9559,San Pablo - Santa Justa,Santa Clara,45.0
1292683776107149828,37.38533047689128,-6.003446938483709,Triana,Triana Casco Antiguo,109.0
1292689423540743430,37.39471,-5.9893,Casco Antiguo,Feria,115.0
1292693843416242215,37.39473254004447,-5.990255042627716,Casco Antiguo,"Encarnación, Regina",156.0
1292702998138148199,37.3940512941004,-5.990371925448259,Casco Antiguo,"Encarnación, Regina",155.0
1292705047258182324,37.39264,-5.98881,Casco Antiguo,Alfalfa,105.0
1292707607956619117,37.393207809432965,-5.988519191564879,Casco Antiguo,"Encarnación, Regina",127.0
1292710736480528621,37.39444,-5.98912,Casco Antiguo,"Encarnación, Regina",134.0
1292731573672619663,37.40164,-5.9954,Casco Antiguo,San Gil,86.0
1293029235938669615,37.38961949999999,-6.0033122,Casco Antiguo,Museo,147.0
1293403853965614952,37.3916819,-5.992320599999999,Casco Antiguo,Alfalfa,134.0
1293497416630866337,37.4008636,-5.993493099999999,Casco Antiguo,San Gil,186.0
1293704513890630699,37.4013855,-5.9412867,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",91.0
1293997651791496912,37.392945,-5.995104500000001,Casco Antiguo,"Encarnación, Regina",226.0
1294007389700721721,37.38139006664715,-5.956300717410874,Cerro - Amate,Los Pajaros,70.0
1294110098912080382,37.3542222,-5.978312,Palmera - Bellavista,"Pedro Salvador, Las Palmeritas",53.0
1294118714224559295,37.3933249,-6.0006543,Casco Antiguo,San Vicente,185.0
1294121077124030811,37.37825865621173,-5.972490053442381,Nervión,Nervión,110.0
1294161526377256837,37.3925009,-5.9947361,Casco Antiguo,Alfalfa,234.0
1294409878429747584,37.3955483649505,-5.998228043317795,Casco Antiguo,San Vicente,146.0
1294786611898953019,37.3913689,-5.9957815,Casco Antiguo,Alfalfa,223.0
1295013897245744151,37.38950443823704,-5.992910903704831,Casco Antiguo,Santa Cruz,113.0
1295606322285548797,37.38698176097831,-5.990190290623908,Casco Antiguo,Santa Cruz,79.0
1295608795327482509,37.386181,-5.9950681,Casco Antiguo,Arenal,90.0
1296321037119232075,37.3268,-5.96884,Palmera - Bellavista,Bellavista,30.0
1296867714661247892,37.38206432962581,-6.005479167085327,Triana,Triana Este,80.0
1297606367246005918,37.3860225,-5.9961793,Casco Antiguo,Arenal,185.0
1297618839737865106,37.3883664,-5.9900934,Casco Antiguo,San Bartolomé,233.0
1297635756213009899,37.3874,-5.9973,Casco Antiguo,Arenal,279.0
1297906655759456050,37.39029,-5.99161,Casco Antiguo,Alfalfa,76.0
1298168302765267681,37.39225301205448,-5.987922796140849,Casco Antiguo,Santa Catalina,95.0
1298330882933313188,37.39926010790738,-5.990021512189906,Casco Antiguo,Feria,246.0
1298364344056246775,37.38122,-6.00013,Triana,Triana Casco Antiguo,118.0
1298395385617785071,37.40392530695525,-5.982941605245995,Macarena,"León XIII, Los Naranjos",107.0
1298455424844166553,37.3883,-6.00035,Casco Antiguo,Museo,102.0
1298481050581798753,37.39539281851332,-5.997079503773822,Casco Antiguo,San Vicente,215.0
1298508411032656001,37.393845509613406,-5.993567045368953,Casco Antiguo,"Encarnación, Regina",133.0
1298581838245326624,37.38967,-5.9851,Casco Antiguo,San Bartolomé,73.0
1299052202581903486,37.37718,-6.00624,Triana,Triana Este,48.0
1299170775356831540,37.3989,-5.99106,Casco Antiguo,Feria,253.0
1299181935769803936,37.388408679,-6.002672994,Casco Antiguo,Museo,135.0
1299246468676637510,37.37868175113839,-5.983479695245353,Sur,Huerta de la Salud,183.0
1299289591225105655,37.38720377104246,-5.999860596923856,Casco Antiguo,Arenal,185.0
1299304510903838432,37.38922239421701,-6.000341264397828,Casco Antiguo,Museo,176.0
1299307641532657147,37.38926,-6.0017,Casco Antiguo,Museo,186.0
1299356774625512109,37.4067388,-5.9778819,Macarena,Pio XII,50.0
1299461824696650267,37.39054,-5.98776,Casco Antiguo,San Bartolomé,73.0
1299506739455744347,37.39381323978312,-5.998260911543803,Casco Antiguo,"Encarnación, Regina",140.0
1299896786676513543,37.3862809,-5.988937,Casco Antiguo,Santa Cruz,64.0
1299920484642037385,37.38821,-5.983919999999999,Nervión,La Florida,99.0
1300002156641399286,37.39567,-5.99198,Casco Antiguo,Feria,169.0
1300020852954737608,37.39637,-5.99655,Casco Antiguo,San Vicente,159.0
1300025405723175308,37.39665427026791,-5.996616267709573,Casco Antiguo,San Vicente,148.0
1300040690530883520,37.37511821825896,-5.996372073214059,Los Remedios,Los Remedios,146.0
1300575575281802539,37.3992,-5.98104,Macarena,"Cruz Roja, Capuchinos",104.0
1300675193248426483,37.4017551,-5.9933233,Casco Antiguo,San Gil,87.0
1301362852788597580,37.39025,-5.98188,Nervión,an Roque,137.0
1302162968902912384,37.43889001842193,-5.98864465971947,Macarena - Norte,La Bachillera,250.0
1302245850072450876,37.39205031691996,-5.980530502624517,San Pablo - Santa Justa,San José Obrero,112.0
1302271497085166401,37.38347698465415,-5.974126503698545,Nervión,La Buhaira,682.0
1302736627177436314,37.4023731,-5.9587669,San Pablo - Santa Justa,San Pablo D y E,147.0
1302777884830004492,37.38935324713955,-5.999612991680372,Casco Antiguo,Museo,238.0
1302799191308911952,37.386848103073575,-5.967794947746272,Nervión,Nervión,123.0
1302805348717349159,37.38621029469936,-5.987863725084865,Casco Antiguo,San Bartolomé,145.0
1303080267775408432,37.38194623233676,-5.99532338265473,Casco Antiguo,Santa Cruz,170.0
1303659800359152224,37.395074,-5.992753,Casco Antiguo,"Encarnación, Regina",157.0
1303750409777746929,37.38718315812192,-5.986031143900276,Casco Antiguo,San Bartolomé,100.0
1304121565384054641,37.3984756,-5.9863404,Casco Antiguo,San Julián,124.0
