listing_id,num_reviews_sampled,avg_sentiment_score,num_reviews_total,sentiment_label
1101953038114186374,30,0.7484,95,Positiv
1101966136656363091,30,0.7949,71,Positiv
1101990233101019241,5,0.8122,5,Positiv
1102019973033850983,10,0.4726,10,Positiv
1102070112692113937,8,0.8653,8,Positiv
1102154596497834894,30,0.7042,67,Positiv
1102174253239790487,30,0.6082,87,Positiv
1102741283489331317,1,0.6426,1,Positiv
1102793603325363251,30,0.741,103,Positiv
1102988927143065327,30,0.7634,195,Positiv
1103025378236758162,6,0.8059,6,Positiv
1103375174193878898,15,0.7319,15,Positiv
1103511779780820190,30,0.5746,41,Positiv
1103691745075258672,30,0.5867,47,Positiv
1103758906041203770,1,0.9785,1,Positiv
1104218401291836094,3,0.9598,3,Positiv
1104229537693568146,11,0.0893,11,Positiv
1104461593353091234,25,0.8567,25,Positiv
1104506448158725200,16,0.3046,16,Positiv
1104871932845228072,5,0.8492,5,Positiv
1104883076647306076,4,0.2866,4,Positiv
1105046025361840648,4,-0.1778,4,Negativ
1105050412811007818,1,0.9888,1,Positiv
1105070397022964998,4,0.1106,4,Positiv
1105150757834031847,30,0.6544,50,Positiv
1105153340215104694,21,0.4716,21,Positiv
1105556222718608748,21,0.4749,21,Positiv
1105583438383510556,24,0.7166,24,Positiv
1105720848945475181,28,0.7582,28,Positiv
1105756994427719407,30,0.9109,33,Positiv
1105759846022171654,11,0.5855,11,Positiv
1105937660904674633,4,-0.332,4,Negativ
1106339394082217698,5,0.5173,5,Positiv
1106454201169324586,13,0.7366,13,Positiv
1106454875232550189,12,0.6003,12,Positiv
1106455455197135627,18,0.5788,18,Positiv
1106456038667205541,28,0.7449,28,Positiv
1106456651356483556,13,0.8616,13,Positiv
1106461967164166652,30,0.6493,31,Positiv
1106521490062652568,30,0.8064,34,Positiv
1106545492034401440,11,0.659,11,Positiv
1106596141334187130,1,-0.7184,1,Negativ
1106611428051783694,19,0.7428,19,Positiv
1106742422206185650,30,0.8329,69,Positiv
1107031655831720650,4,0.9189,4,Positiv
1107148578411652372,10,0.7334,10,Positiv
1107180396876135538,15,0.8266,15,Positiv
1107857425758927425,23,0.7268,23,Positiv
1107884987327573497,19,0.5943,19,Positiv
1107970387422134540,30,0.6893,37,Positiv
1108036403089283966,7,-0.0301,7,Neutral
1108060528331219760,8,0.7131,8,Positiv
1108140502234479377,19,0.9055,19,Positiv
1108643713535380249,12,0.8941,12,Positiv
1109444275488423349,8,0.9255,8,Positiv
1109494316398425674,10,0.5768,10,Positiv
1109505565186754881,30,0.8622,90,Positiv
1109560128923582544,16,0.7483,16,Positiv
1109631660912717963,30,0.8165,74,Positiv
1109864700038174029,30,0.8263,91,Positiv
1109949692314309302,21,0.8092,21,Positiv
1109954546935596205,29,0.7763,29,Positiv
1109961124337284175,30,0.863,48,Positiv
1110021906191735848,30,0.6131,33,Positiv
1110130137764309188,25,0.5684,25,Positiv
1110222658479400377,30,0.8852,34,Positiv
1110695489288566473,19,0.8643,19,Positiv
1110747758037325947,18,0.5091,18,Positiv
1110792992293946542,6,0.679,6,Positiv
1110876221629373502,11,0.7643,11,Positiv
1111359464886848871,2,0.8731,2,Positiv
1111410923396136231,6,0.5196,6,Positiv
1111421408273457446,30,0.6433,65,Positiv
1111424136281855525,30,0.7821,46,Positiv
1111524412375813727,8,0.2713,8,Positiv
1111666899718711198,1,0.926,1,Positiv
1111667528200516397,3,0.9679,3,Positiv
1111695199244656811,30,0.667,84,Positiv
1111785898876822929,19,0.6507,19,Positiv
1112077414401625655,20,0.6638,20,Positiv
1112102981325185841,29,0.8221,29,Positiv
1112201269551091730,30,0.8424,33,Positiv
1112208350873334698,30,0.7715,84,Positiv
1112210527521687118,29,0.754,29,Positiv
1112214444314186157,30,0.6227,41,Positiv
1112381405189235400,5,0.296,5,Positiv
1112808302288441607,9,0.8075,9,Positiv
1112825277336387384,28,0.5561,28,Positiv
1112826701430479212,1,0.9832,1,Positiv
1112844551927505962,30,0.7392,61,Positiv
1112864292405231087,3,0.887,3,Positiv
1112865766400577943,7,0.869,7,Positiv
1112868467918749169,7,0.5374,7,Positiv
1112875886180057168,21,0.7634,21,Positiv
1112908991421306101,4,0.876,4,Positiv
1112920075419925571,30,0.7103,112,Positiv
1112954100996370498,15,0.6774,15,Positiv
1112977269044837418,28,0.7133,28,Positiv
1113056515236410269,15,0.8017,15,Positiv
1113146524323440926,30,0.7411,179,Positiv
1113221298419733273,7,0.9089,7,Positiv
1113682701487310511,14,0.656,14,Positiv
1113764700583162264,30,0.8785,164,Positiv
1113779835592468026,2,0.8948,2,Positiv
1113840013039617346,30,0.6825,120,Positiv
1113864688983994918,30,0.8631,30,Positiv
1113976142379776712,30,0.8201,51,Positiv
1114241476111099708,1,0.9459,1,Positiv
1114445758525007481,1,0.8243,1,Positiv
1114578449116477225,30,0.7423,89,Positiv
1114587477214438173,30,0.8177,48,Positiv
1114594177563067498,30,0.7933,40,Positiv
1114597172598282209,30,0.8133,40,Positiv
1114616236021258931,5,0.909,5,Positiv
1114642755546280562,30,0.7152,45,Positiv
1114645983179117502,30,0.792,49,Positiv
1114649992358943246,17,0.8924,17,Positiv
1114949369441569924,7,0.7203,7,Positiv
1114966899615377123,30,0.8289,74,Positiv
1114990681766325293,30,0.7181,75,Positiv
1114996534671336416,30,0.8525,32,Positiv
1115018962428498971,30,0.7861,55,Positiv
1115025566437973222,8,0.484,8,Positiv
1115124134376466387,16,0.5804,16,Positiv
1115186878296714325,1,-0.6117,1,Negativ
1115233884863058079,30,0.727,32,Positiv
1115283990161571224,7,0.8934,7,Positiv
1115365904127152653,17,0.5284,17,Positiv
1115769401683022148,30,0.8127,38,Positiv
1115868855114520339,27,0.7704,27,Positiv
1115897795960360025,12,0.7657,12,Positiv
1115907838213343625,14,0.0435,14,Neutral
1115925518845309307,8,0.3378,8,Positiv
1115928385480693209,5,0.3281,5,Positiv
1115930295520813454,9,0.8303,9,Positiv
1115945388750960260,3,0.885,3,Positiv
1115951562848931775,21,0.8347,21,Positiv
1115983110067442791,30,0.6249,57,Positiv
1115990930674192230,3,0.9539,3,Positiv
1116023270905144264,30,0.6736,112,Positiv
1116422557369187212,30,0.6717,46,Positiv
1116474017814088002,15,0.809,15,Positiv
1116505399449022704,9,0.6034,9,Positiv
1116530468039004853,4,0.0314,4,Neutral
1116531021494149182,28,0.8396,28,Positiv
1116539022967008940,19,0.5044,19,Positiv
1116564913623163159,30,0.5087,56,Positiv
1116640538000870996,30,0.7363,83,Positiv
1116670671292001027,2,0.2087,2,Positiv
1116679432746482057,2,-0.0372,2,Neutral
1116755513412470179,30,0.7589,53,Positiv
1116830274268919651,1,0.9221,1,Positiv
1116831422847004354,30,0.7171,31,Positiv
1116855493833479294,30,0.8266,73,Positiv
1117199800513065263,30,0.6979,60,Positiv
1117222713728037303,3,0.8939,3,Positiv
1117247101246124560,30,0.6645,78,Positiv
1117254298661966000,2,0.9836,2,Positiv
1117359887702542994,10,0.5199,10,Positiv
1117365440289393907,13,0.4734,13,Positiv
1117458016894755405,30,0.7758,46,Positiv
1117502297182250859,30,0.8848,143,Positiv
1117839421230659164,30,0.6942,50,Positiv
1117840017506765260,30,0.7654,82,Positiv
1117841580609928806,30,0.8503,69,Positiv
1117841663255323976,30,0.7776,60,Positiv
1117842082765277647,30,0.8251,102,Positiv
1117842544026460282,30,0.8392,77,Positiv
1117863539605447100,10,0.7327,10,Positiv
1117867361826994155,15,0.5694,15,Positiv
1117875142577088880,15,0.823,15,Positiv
1117889988488935394,7,0.6788,7,Positiv
1117906114125952613,4,0.3343,4,Positiv
1117906521429315435,30,0.7933,66,Positiv
1117915986309346530,9,0.4288,9,Positiv
1117918129257262606,21,0.3374,21,Positiv
1117929008710056316,13,0.4596,13,Positiv
1117943758589801079,20,0.8354,20,Positiv
1117981011926516113,8,0.4689,8,Positiv
1117997865565575147,30,0.6692,75,Positiv
1118063469386294198,3,0.3867,3,Positiv
1118148861754594471,8,0.9165,8,Positiv
1118208356160516950,3,0.8525,3,Positiv
1118213822892123889,18,0.5869,18,Positiv
1118219227634451478,30,0.5595,34,Positiv
1118229553022129604,16,0.6246,16,Positiv
1118234982612673017,30,0.6572,44,Positiv
1118238780798214677,30,0.7874,31,Positiv
1118293882695396939,30,0.6925,30,Positiv
1118571025861208893,9,0.1097,9,Positiv
1118730521005076998,30,0.8195,79,Positiv
1118744400077344540,4,0.6083,4,Positiv
1118866246628506060,22,0.5868,22,Positiv
1118953138011077796,24,0.7428,24,Positiv
1120054494568708097,30,0.5289,37,Positiv
1120121803437195592,20,0.6018,20,Positiv
1120134818185925294,23,0.8028,23,Positiv
1120241619906293474,4,0.2816,4,Positiv
1120417888021535350,10,0.6715,10,Positiv
1120996662966094331,3,0.9169,3,Positiv
1121054277520155973,1,0.9775,1,Positiv
1121145797710354386,30,0.5836,44,Positiv
1121187615640862843,30,0.7121,54,Positiv
1121688729614462611,30,0.8217,56,Positiv
1121757212319470152,30,0.6198,54,Positiv
1121783364756736388,10,0.69,10,Positiv
1122240650122076729,1,0.7351,1,Positiv
1122329926019227935,10,0.6352,10,Positiv
1122475005140746995,10,0.4839,10,Positiv
1122504379533066462,1,0.7179,1,Positiv
1122606084536541783,30,0.7388,38,Positiv
1122627580544750051,30,0.8691,46,Positiv
1123034274071931164,30,0.6373,77,Positiv
1123040345965083933,22,0.6825,22,Positiv
1123065672375824148,17,0.759,17,Positiv
1123831703772300293,30,0.6769,38,Positiv
1123903998663606127,30,0.7071,36,Positiv
1124058298933151495,4,0.7643,4,Positiv
1124082341892317850,6,0.838,6,Positiv
1124357630349098881,14,0.8473,14,Positiv
1124414630596135468,16,0.8851,16,Positiv
1124712218827106991,30,0.6677,107,Positiv
1125220171512275088,30,0.7822,42,Positiv
1125330735647629179,30,0.8159,47,Positiv
1125353855748164137,1,0.8482,1,Positiv
1125433143559601342,15,0.7318,15,Positiv
1126015297471562794,30,0.6344,46,Positiv
1126164336703703508,10,0.3525,10,Positiv
1126554348972138380,4,0.829,4,Positiv
1126658698854766877,5,0.9453,5,Positiv
1126748391204404588,22,0.8018,22,Positiv
1126818547668835481,29,0.6434,29,Positiv
1126837516376942598,30,0.8496,35,Positiv
1126874924474502291,30,0.656,52,Positiv
1126957839651108471,5,0.5877,5,Positiv
1127293082052319431,12,0.6923,12,Positiv
1127295426876952525,30,0.6225,30,Positiv
1127436459607926443,30,0.7465,47,Positiv
1127489766650008631,15,0.7657,15,Positiv
1127601690072207119,22,0.6879,22,Positiv
1127631111931387576,30,0.7172,46,Positiv
1127976602744728719,14,0.4217,14,Positiv
1128185655724750757,26,0.8701,26,Positiv
1128358930577161443,13,0.8973,13,Positiv
1128779063443019307,30,0.6332,120,Positiv
1128852589049750711,30,0.7024,83,Positiv
1128949677619437291,30,0.8118,125,Positiv
1129517806700612903,9,0.5101,9,Positiv
1129543109337759908,16,0.6907,16,Positiv
1129734836344804593,30,0.8022,119,Positiv
1130170647668433736,25,0.7242,25,Positiv
1130201403720800395,30,0.7807,184,Positiv
1130348028659628402,30,0.8033,60,Positiv
1130365904187273157,6,0.79,6,Positiv
1130939240313228393,15,0.8401,15,Positiv
1130949646757852526,2,0.9695,2,Positiv
1130997806661647821,3,0.4391,3,Positiv
1131103727396747031,30,0.6862,40,Positiv
1131124641490917943,30,0.69,49,Positiv
1131127086014933209,8,0.2525,8,Positiv
1131188823137756511,25,0.7297,25,Positiv
1131225981862086278,3,0.9021,3,Positiv
1131616148048079053,30,0.4838,43,Positiv
1131714828269818017,1,0.9557,1,Positiv
1131740593053273695,1,-0.6929,1,Negativ
1131861970255788207,7,0.9209,7,Positiv
1132396113031836952,10,0.8628,10,Positiv
1132399863068745659,21,0.671,21,Positiv
1132469075735526454,5,0.8523,5,Positiv
1132484139671796169,3,0.9083,3,Positiv
1132486582501707178,2,0.8777,2,Positiv
1132492610595901295,1,-0.4404,1,Negativ
1132494666154807717,1,0.6333,1,Positiv
1132504956159297507,3,0.4771,3,Positiv
1132573015673474489,5,0.5322,5,Positiv
1132585835473147255,7,0.8506,7,Positiv
1132737274024129357,21,0.8466,21,Positiv
1133198190395921495,30,0.5993,30,Positiv
1133211488378732003,2,0.9365,2,Positiv
1133224451561750238,30,0.5948,30,Positiv
1133439018389634614,3,0.436,3,Positiv
1133755839046385282,2,0.8043,2,Positiv
1134910607658815409,10,0.5698,10,Positiv
1135244352383444521,22,0.7179,22,Positiv
1135257508627413595,30,0.7438,52,Positiv
1135602229014351639,30,0.8584,38,Positiv
1136277624576436127,30,0.9185,120,Positiv
1136747907229604145,10,0.539,10,Positiv
1137134940652092510,2,0.1783,2,Positiv
1137602191509438149,16,0.6049,16,Positiv
1138948687221308340,30,0.76,73,Positiv
1139086894018877318,30,0.7388,41,Positiv
1140336082036152290,30,0.8194,49,Positiv
1140709381203166888,30,0.7932,40,Positiv
1141121455219957376,2,0.7429,2,Positiv
1141121598622292367,2,0.4846,2,Positiv
1141124391701568658,7,0.4712,7,Positiv
1141153773197823782,30,0.8098,50,Positiv
1141253808511510710,8,0.5238,8,Positiv
1141275776376505419,28,0.843,28,Positiv
1141314362068698507,30,0.7859,37,Positiv
1141823911497393906,4,0.7933,4,Positiv
1142093700459807996,23,0.8622,23,Positiv
1142466752608152388,3,0.944,3,Positiv
1142492130044293860,30,0.7197,62,Positiv
1142660551645738684,1,0.6741,1,Positiv
1142689541852794597,1,-0.5298,1,Negativ
1142711548561438777,5,0.8882,5,Positiv
1142722242124338228,3,0.8085,3,Positiv
1143246239213094995,13,0.4533,13,Positiv
1143288338900351307,3,0.9142,3,Positiv
1143302675110586524,12,0.7799,12,Positiv
1144775854083105685,9,0.8277,9,Positiv
1144901339508634931,1,-0.9207,1,Negativ
1144922201595295570,1,0.5407,1,Positiv
1145008555469224032,10,0.9392,10,Positiv
1145122615708833383,30,0.8174,57,Positiv
1145406486573272919,15,0.7297,15,Positiv
1145465669945811737,1,0.5559,1,Positiv
1145674190995890267,15,0.882,15,Positiv
1145681427919640493,30,0.7745,46,Positiv
1145685066255589497,21,0.7728,21,Positiv
1146342049957228443,30,0.603,63,Positiv
1146752400704866506,12,0.8791,12,Positiv
1146977366943623353,12,0.8765,12,Positiv
1147143460657555886,30,0.8168,32,Positiv
1147166989037951440,30,0.7445,76,Positiv
1147624442788296358,13,0.852,13,Positiv
1147677150571136312,1,0.5717,1,Positiv
1147677179404115797,11,0.7203,11,Positiv
1147743230561241454,27,0.8195,27,Positiv
1147940785903956433,30,0.8088,30,Positiv
1148611716889772141,13,0.8153,13,Positiv
1149169263712634094,30,0.8104,65,Positiv
1150034996455630555,24,0.8393,24,Positiv
1150067493662356196,29,0.8803,29,Positiv
1150679176788891618,21,0.7549,21,Positiv
1150700342978858485,30,0.7431,35,Positiv
1150752353841742674,10,0.7288,10,Positiv
1151431872407953699,5,0.7629,5,Positiv
1152021345213831247,30,0.7556,50,Positiv
1152025309109600765,21,0.7908,21,Positiv
1152288652437912133,30,0.8759,30,Positiv
1152584772396010454,4,0.4125,4,Positiv
1153365742828042432,30,0.9022,49,Positiv
1153366199991972481,12,0.6699,12,Positiv
1153451207841382286,6,0.7778,6,Positiv
1153567050626042498,26,0.7982,26,Positiv
1154164696546123160,3,0.6758,3,Positiv
1154282869162042108,12,0.81,12,Positiv
1154302130264216078,21,0.81,21,Positiv
1154344137166688789,21,0.9227,21,Positiv
1154420687606194621,6,0.9641,6,Positiv
1154427526451905905,10,0.8137,10,Positiv
1155180939119321942,16,0.7318,16,Positiv
1155604743029743719,30,0.696,67,Positiv
1156204516328218773,2,0.9554,2,Positiv
1156221459511644966,4,0.8994,4,Positiv
1156414470471734982,30,0.7617,67,Positiv
1156537142149250211,12,0.1839,12,Positiv
1156721435473556026,30,0.7157,102,Positiv
1157239528129947613,2,0.124,2,Positiv
1157854691290464357,3,0.2255,3,Positiv
1157905970089056401,20,0.8199,20,Positiv
1157986374995064304,1,-0.6605,1,Negativ
1158045552508504626,9,0.8857,9,Positiv
1158489842036256405,10,0.8667,10,Positiv
1158495510252161316,19,0.7761,19,Positiv
1158622688310605095,1,0.9901,1,Positiv
1160064043669235893,15,0.4331,15,Positiv
1160634917963642559,11,0.6928,11,Positiv
1160851145449406891,7,0.6627,7,Positiv
1160941218445612288,2,0.9416,2,Positiv
1160980975914554375,3,0.3288,3,Positiv
1161418449860929506,30,0.8015,52,Positiv
1161561183412032194,16,0.8947,16,Positiv
1161597105305860746,2,0.8684,2,Positiv
1162064460313831346,12,0.8789,12,Positiv
1162292227080269434,3,-0.0413,3,Neutral
1162706934169591692,7,0.8945,7,Positiv
1162773533294722186,11,0.7426,11,Positiv
1162789259318499518,30,0.8243,72,Positiv
1162789356356242697,30,0.6108,40,Positiv
1162789452164540322,30,0.7227,51,Positiv
1162790091741343937,30,0.7255,53,Positiv
1162790147427324016,17,0.6223,17,Positiv
1162790418591443426,30,0.7608,55,Positiv
1163068819621965561,2,0.1371,2,Positiv
1163090084147717266,30,0.7837,48,Positiv
1163722055328095762,10,0.8216,10,Positiv
1165759454615961611,30,0.6654,56,Positiv
1165784091370210743,4,0.8185,4,Positiv
1165868810021936972,17,0.5406,17,Positiv
1165869642101298001,8,0.5454,8,Positiv
1165911752511866318,30,0.703,85,Positiv
1165977610687127394,17,0.7303,17,Positiv
1166399913232836366,4,0.2784,4,Positiv
1166425601746424522,17,0.66,17,Positiv
1166430516656211236,30,0.7178,52,Positiv
1166575274275974583,13,0.6496,13,Positiv
1166589403836684407,30,0.6189,32,Positiv
1166629586384320719,30,0.8277,30,Positiv
1166785826684553143,10,0.5296,10,Positiv
1167247991157455130,5,0.7135,5,Positiv
1167278107855863996,14,0.8226,14,Positiv
1167871535899949470,30,0.7066,54,Positiv
1168111455353942404,21,0.6716,21,Positiv
1168662940822710921,7,0.6702,7,Positiv
1168686813031281930,6,0.8521,6,Positiv
1168918636304213229,30,0.8888,95,Positiv
1168957761425083998,30,0.6673,83,Positiv
1170071653165766070,9,0.946,9,Positiv
1170355100613722258,21,0.8671,21,Positiv
1170751116882771282,10,0.6774,10,Positiv
1171067398750534303,10,0.4115,10,Positiv
1171107312772044564,30,0.8592,44,Positiv
1171457893808988642,1,0.4941,1,Positiv
1171509321735021614,3,0.1845,3,Positiv
1171723714231839100,30,0.7092,32,Positiv
1171728941044447613,30,0.6688,34,Positiv
1171774711472104105,30,0.8353,53,Positiv
1171778001009047443,30,0.7205,37,Positiv
1172183819853591502,30,0.6943,40,Positiv
1172233184090843525,30,0.8349,39,Positiv
1172493426580013583,30,0.8577,33,Positiv
1173132330465146596,30,0.7063,70,Positiv
1173702328305183795,30,0.6677,52,Positiv
1173705594921023051,30,0.7821,48,Positiv
1173737224158999657,5,0.4519,5,Positiv
1174598386157897058,10,0.6586,10,Positiv
1174618489021988010,30,0.6104,54,Positiv
1174686127747481987,3,0.8363,3,Positiv
1175302144199406390,30,0.6068,30,Positiv
1175809036982902157,3,0.7768,3,Positiv
1175950599208167888,30,0.6007,41,Positiv
1176031567904221188,30,0.6576,79,Positiv
1176049387699125497,30,0.5388,36,Positiv
1176063878555509587,30,0.6582,55,Positiv
1176582463862180507,2,0.7954,2,Positiv
1176710258031801296,30,0.6612,59,Positiv
1176849916532424392,14,0.6867,14,Positiv
1176866610987132861,22,0.8194,22,Positiv
1177397596381329980,30,0.7024,55,Positiv
1177464234541135569,3,0.2977,3,Positiv
1177504133863491574,30,0.8067,39,Positiv
1178044618771059514,8,0.4522,8,Positiv
1179013764231786034,30,0.7554,72,Positiv
1179036341163130184,1,0.9956,1,Positiv
1180504641116929118,10,0.8352,10,Positiv
1180915471468147879,30,0.6755,59,Positiv
1181167058505628259,30,0.6973,56,Positiv
1181705459273676323,5,0.783,5,Positiv
1182618224033450637,21,0.7911,21,Positiv
1183183779067585386,30,0.6184,31,Positiv
1183183918232869487,30,0.8087,62,Positiv
1184097439697247357,14,0.6864,14,Positiv
1184330193951297855,30,0.804,70,Positiv
1184787860574137162,4,0.4284,4,Positiv
1185392738433274003,6,0.765,6,Positiv
1185956275197002885,6,0.7664,6,Positiv
1186008651719756333,1,0.9482,1,Positiv
1186019100687336082,16,0.826,16,Positiv
1186062255249948860,5,0.9318,5,Positiv
1186064581665443169,12,0.8946,12,Positiv
1186171165185203380,2,-0.0925,2,Negativ
1186693379447514382,23,0.7737,23,Positiv
1186739568017009559,6,0.6378,6,Positiv
1186980027355233345,15,0.5773,15,Positiv
1187619913538862870,30,0.5183,33,Positiv
1188182398530002907,15,0.7078,15,Positiv
1188810288538004492,30,0.7841,52,Positiv
1188918548785661979,24,0.6288,24,Positiv
1189634982024005883,30,0.777,59,Positiv
1190550172228757038,30,0.5525,85,Positiv
1190684810027919719,5,0.099,5,Positiv
1191179943306129086,24,0.5613,24,Positiv
1191193217647360857,3,-0.0344,3,Neutral
1191196671388897639,1,0.8955,1,Positiv
1191225419497757320,28,0.5612,28,Positiv
1191274550959751169,21,0.7107,21,Positiv
1191346187312314454,10,0.8808,10,Positiv
1192025342357922635,6,0.9069,6,Positiv
1192123033961386182,16,0.8319,16,Positiv
1192559223112383805,30,0.877,90,Positiv
1192593304909284639,1,0.8938,1,Positiv
1192601944599935190,30,0.803,87,Positiv
1192725549805212510,30,0.7162,31,Positiv
1192742504153498793,1,-0.7515,1,Negativ
1192745939825561568,1,-0.7588,1,Negativ
1192969273894120945,23,0.6245,23,Positiv
1193259029046798624,30,0.7607,30,Positiv
1193310334215780365,30,0.7757,64,Positiv
1193321303001918363,3,0.3413,3,Positiv
1193448865565741027,30,0.7601,35,Positiv
1193544076536831750,30,0.8479,54,Positiv
1193586239636420945,4,-0.3502,4,Negativ
1193979350511877588,8,0.5151,8,Positiv
1194007029409595519,30,0.8401,45,Positiv
1194038214435074784,19,0.7054,19,Positiv
1194040137417059878,4,0.7769,4,Positiv
1196346546949125893,30,0.6921,96,Positiv
1196372234448408713,4,0.9143,4,Positiv
1196394717592194391,1,0.8583,1,Positiv
1196410844117523079,17,0.7502,17,Positiv
1196921068954581907,1,0.7627,1,Positiv
1196924045575780209,30,0.7823,51,Positiv
1196929650110470363,20,0.7258,20,Positiv
1196942459277241343,30,0.8146,63,Positiv
1197035071877152795,30,0.7151,98,Positiv
1197597693702809477,14,0.7757,14,Positiv
1197619679285755036,6,0.8962,6,Positiv
1198404200339465587,7,0.7626,7,Positiv
1199104069471085052,4,0.871,4,Positiv
1199366773728226696,1,0.5714,1,Positiv
1199435400958544015,6,0.5857,6,Positiv
1199783559411049061,1,0.9785,1,Positiv
1201289531835082859,30,0.7921,80,Positiv
1201394599328369223,30,0.7446,84,Positiv
1201447547829138447,30,0.8187,36,Positiv
1201547133213981674,2,0.7354,2,Positiv
1201923235389948945,28,0.7943,28,Positiv
1202028798295667075,1,0.9773,1,Positiv
1202202754037154778,19,0.6928,19,Positiv
1202363753410591711,3,-0.6468,3,Negativ
1202671260637359835,30,0.7017,51,Positiv
1202675181443362436,14,0.4316,14,Positiv
1202709290559303791,2,-0.0268,2,Neutral
1202734821548069456,7,0.5481,7,Positiv
1202761200332701165,30,0.597,59,Positiv
1203375801680279947,9,0.3674,9,Positiv
1203712345542168598,30,0.5538,81,Positiv
1204159430998169930,23,0.5024,23,Positiv
1204298565443185897,15,0.658,15,Positiv
1204821666713649414,5,0.8555,5,Positiv
1204949099581780611,30,0.8338,52,Positiv
1205014385406828066,8,0.5877,8,Positiv
1206264249855724098,6,0.3678,6,Positiv
1206369771309605362,30,0.5652,41,Positiv
1206406579237069888,23,0.7179,23,Positiv
1206446977006468436,30,0.8458,33,Positiv
1206447333667367423,13,0.4223,13,Positiv
1206452364180320137,30,0.8344,43,Positiv
1206457627705795147,1,0.8938,1,Positiv
1206465265323885145,13,0.5122,13,Positiv
1206485195210937372,30,0.7524,57,Positiv
1207231944659722982,2,0.9635,2,Positiv
1208835006685042269,1,0.9745,1,Positiv
1209335321386954081,3,0.9371,3,Positiv
1211431365519070990,30,0.8198,49,Positiv
1211516670102977148,30,0.7313,42,Positiv
1211520959491656249,2,0.0848,2,Positiv
1211568724435391840,30,0.5798,36,Positiv
1211646590773398832,1,-0.7142,1,Negativ
1212006272949385849,14,0.7325,14,Positiv
1212134312053969404,2,0.9618,2,Positiv
1212912353347037389,30,0.7796,46,Positiv
1213606311107783859,20,0.7272,20,Positiv
1213615846115666013,30,0.6974,36,Positiv
1213666149651818451,4,-0.2991,4,Negativ
1213679196471055045,30,0.7472,47,Positiv
1214453982942935415,27,0.6399,27,Positiv
1215044993213511037,4,0.9595,4,Positiv
1215088817574979140,4,0.8895,4,Positiv
1215966658043236358,9,0.8487,9,Positiv
1216010587762343063,14,0.8147,14,Positiv
1216019529072341078,1,0.815,1,Positiv
1216453189100941181,1,0.9542,1,Positiv
1216678959962216860,30,0.6971,96,Positiv
1216715904498285852,1,-0.5797,1,Negativ
1217894874447451640,1,-0.4643,1,Negativ
1217934663866698219,30,0.8328,38,Positiv
1218199111539842832,2,0.2369,2,Positiv
1218671313432750050,16,0.8429,16,Positiv
1218881873818295420,13,0.4695,13,Positiv
1219377564261056240,30,0.6005,36,Positiv
1219385572643130510,16,0.6608,16,Positiv
1219398328292028526,2,-0.1458,2,Negativ
1219421381699734063,3,0.4999,3,Positiv
1220278409849219550,5,0.8412,5,Positiv
1220470926075280567,10,0.7343,10,Positiv
1220719246659549326,21,0.4082,21,Positiv
1220811795905326053,4,0.8107,4,Positiv
1220981939971983302,13,0.8907,13,Positiv
1221431834521400407,4,0.9056,4,Positiv
1221530366306780853,6,0.5216,6,Positiv
1221537050445751344,30,0.7093,52,Positiv
1221550357947867849,30,0.6201,34,Positiv
1221642034314896497,30,0.8524,103,Positiv
1222195784311842345,11,0.7495,11,Positiv
1222507554279613734,30,0.8832,41,Positiv
1222643728148900333,30,0.8416,36,Positiv
1223004343386116330,3,0.7845,3,Positiv
1223201804723026207,2,0.8772,2,Positiv
1223243143542608152,30,0.7386,33,Positiv
1223776374643701237,30,0.7206,39,Positiv
1224120663817592255,30,0.6655,42,Positiv
1225377342191997574,20,0.8645,20,Positiv
1225857280433115638,30,0.7584,70,Positiv
1226592188980619019,1,0.8457,1,Positiv
1226598284907964073,7,0.7691,7,Positiv
1226610894212608211,24,0.8334,24,Positiv
1226827937034826176,30,0.833,31,Positiv
1226936000038080368,30,0.7563,37,Positiv
1227615938735988062,6,0.8108,6,Positiv
1227627232445069220,16,0.778,16,Positiv
1229483088980228763,2,0.1773,2,Positiv
1231723652375214095,1,0.9135,1,Positiv
1231755348368834427,30,0.6824,72,Positiv
1232179498524766214,5,0.9388,5,Positiv
1232383122142138675,12,0.5874,12,Positiv
1232384230632100653,5,0.2614,5,Positiv
1232487411897119612,8,0.8979,8,Positiv
1232611672507786366,8,0.8793,8,Positiv
1233055163421724700,5,0.8425,5,Positiv
1233062896605818354,13,0.6473,13,Positiv
1233934791675447637,1,-0.4012,1,Negativ
1234032850494579496,7,0.63,7,Positiv
1234035676277606079,25,0.6451,25,Positiv
1234510095024938769,30,0.8485,52,Positiv
1234551175004922458,3,0.7786,3,Positiv
1234567716875569638,3,0.9018,3,Positiv
1234649981544111802,1,0.9826,1,Positiv
1236766226349371885,30,0.6307,34,Positiv
1236784486466238009,1,0.937,1,Positiv
1236802224786546936,6,0.9216,6,Positiv
1236813165543708256,1,0.933,1,Positiv
1236814262699867900,13,0.8853,13,Positiv
1236818636815705126,12,0.7184,12,Positiv
1236827621903444870,28,0.9111,28,Positiv
1236831298011976648,25,0.7833,25,Positiv
1236834127229517400,12,0.7155,12,Positiv
1236837116779765083,12,0.8768,12,Positiv
1236838894440199324,13,0.9301,13,Positiv
1236840150846894760,30,0.7534,42,Positiv
1236928006228526980,17,0.5496,17,Positiv
1236991373255927824,18,0.4375,18,Positiv
